iter,lat
40095,5860
40096,5916
40097,5870
40098,5874
40099,5850
40100,7044
40101,5874
40102,5872
40103,5648
40104,6008
40105,5882
40106,5868
40107,7146
40108,5632
40109,6238
40110,5860
40111,5860
40112,6198
40113,1806
40114,6082
40115,5808
40116,10298
40117,1814
40118,5714
40119,10116
40120,1786
40121,7582
40122,5646
40123,6152
40124,8766
40125,6242
40126,5890
40127,5880
40128,5880
40129,6216
40130,5856
40131,6862
40132,5880
40133,5886
40134,5880
40135,5902
40136,1996
40137,5580
40138,6134
40139,6322
40140,6504
40141,5868
40142,5860
40143,5862
40144,6216
40145,5840
40146,5874
40147,5862
40148,5874
40149,6198
40150,5866
40151,5840
40152,5862
40153,6200
40154,5816
40155,5866
40156,5864
40157,5876
40158,6418
40159,5886
40160,5884
40161,7280
40162,5856
40163,6286
40164,5642
40165,5842
40166,5864
40167,5878
40168,6216
40169,5884
40170,5864
40171,5896
40172,6006
40173,5870
40174,5858
40175,5874
40176,6200
40177,5862
40178,5900
40179,5918
40180,7290
40181,5902
40182,5868
40183,5844
40184,6204
40185,5892
40186,6224
40187,5638
40188,5866
40189,5876
40190,7610
40191,5910
40192,6224
40193,5870
40194,5896
40195,5968
40196,5884
40197,5874
40198,5870
40199,5642
40200,5642
40201,5920
40202,6786
40203,5864
40204,5876
40205,2122
40206,7156
40207,5450
40208,5724
40209,5702
40210,5630
40211,5428
40212,7922
40213,7374
40214,6604
40215,6480
40216,5980
40217,7638
40218,5710
40219,6150
40220,6228
40221,5880
40222,5866
40223,6224
40224,5868
40225,5848
40226,5850
40227,5642
40228,5846
40229,5858
40230,5860
40231,5972
40232,5872
40233,5866
40234,5862
40235,5844
40236,5886
40237,5850
40238,5638
40239,5966
40240,5854
40241,5886
40242,5872
40243,5882
40244,5868
40245,5616
40246,5628
40247,5862
40248,6064
40249,5890
40250,6104
40251,6914
40252,5896
40253,6242
40254,5894
40255,5854
40256,2058
40257,7932
40258,5482
40259,6102
40260,6864
40261,5854
40262,5864
40263,2250
40264,5668
40265,7254
40266,5696
40267,6160
40268,6860
40269,5860
40270,5846
40271,5832
40272,7250
40273,5882
40274,5886
40275,5884
40276,6408
40277,5874
40278,5874
40279,5604
40280,6166
40281,5658
40282,5872
40283,5858
40284,5848
40285,5902
40286,7258
40287,5650
40288,5630
40289,38588
40290,5920
40291,7514
40292,6850
40293,2696
40294,10338
40295,1848
40296,5440
40297,10066
40298,1834
40299,5482
40300,11566
40301,6934
40302,1850
40303,10030
40304,1848
40305,10012
40306,1862
40307,5784
40308,5914
40309,5900
40310,7854
40311,6030
40312,5908
40313,5892
40314,6258
40315,5888
40316,5954
40317,5952
40318,5646
40319,7700
40320,5908
40321,5922
40322,5914
40323,5908
40324,5888
40325,5992
40326,5942
40327,5628
40328,5868
40329,5914
40330,5886
40331,1994
40332,5764
40333,5984
40334,7600
40335,7702
40336,6000
40337,5964
40338,5894
40339,5934
40340,6300
40341,5630
40342,6220
40343,5908
40344,2030
40345,6352
40346,6790
40347,6198
40348,5898
40349,5676
40350,5898
40351,5900
40352,5912
40353,5904
40354,7512
40355,5932
40356,5932
40357,6738
40358,6510
40359,5912
40360,5656
40361,5886
40362,6276
40363,5908
40364,7678
40365,5908
40366,5922
40367,5894
40368,6126
40369,5880
40370,5922
40371,2024
40372,5736
40373,5440
40374,10230
40375,1806
40376,10212
40377,1818
40378,6106
40379,6346
40380,6178
40381,6230
40382,2146
40383,10100
40384,1814
40385,5698
40386,5844
40387,6684
40388,6006
40389,6742
40390,5664
40391,6294
40392,6146
40393,6336
40394,5856
40395,2030
40396,7322
40397,5988
40398,7992
40399,7548
40400,5976
40401,5988
40402,5712
40403,123924
40404,5636
40405,6174
40406,6436
40407,5950
40408,5910
40409,6330
40410,5774
40411,5842
40412,5984
40413,3876
40414,6048
40415,5438
40416,6178
40417,10310
40418,1808
40419,5694
40420,11544
40421,1828
40422,11672
40423,1830
40424,5442
40425,6326
40426,5890
40427,5908
40428,5926
40429,5844
40430,8372
40431,6634
40432,5936
40433,2000
40434,5868
40435,5894
40436,6028
40437,9220
40438,2152
40439,6246
40440,6600
40441,7246
40442,5596
40443,5996
40444,6014
40445,5958
40446,5988
40447,6186
40448,5926
40449,6390
40450,2016
40451,6636
40452,6732
40453,6110
40454,6590
40455,6002
40456,5740
40457,5956
40458,5886
40459,6176
40460,6258
40461,6678
40462,5902
40463,5918
40464,7540
40465,5696
40466,5916
40467,6400
40468,5694
40469,5884
40470,6892
40471,5918
40472,5918
40473,7886
40474,5914
40475,6542
40476,5908
40477,5696
40478,5672
40479,1996
40480,7640
40481,5948
40482,5684
40483,6184
40484,5886
40485,7314
40486,5680
40487,5894
40488,5890
40489,6376
40490,5900
40491,5698
40492,6890
40493,5924
40494,7900
40495,5672
40496,1988
40497,5800
40498,5892
40499,6174
40500,6038
40501,7660
40502,5896
40503,5694
40504,7900
40505,5906
40506,6226
40507,6302
40508,6544
40509,1800
40510,10120
40511,7542
40512,6132
40513,1822
40514,6078
40515,5442
40516,5998
40517,5658
40518,6184
40519,5904
40520,5664
40521,2012
40522,6888
40523,6202
40524,7080
40525,5932
40526,5950
40527,6266
40528,5894
40529,5694
40530,5706
40531,5906
40532,6372
40533,5908
40534,5904
40535,5674
40536,5900
40537,5690
40538,5922
40539,7678
40540,5906
40541,6412
40542,6152
40543,5666
40544,5908
40545,5666
40546,5914
40547,5918
40548,5890
40549,5992
40550,6456
40551,5628
40552,6912
40553,5922
40554,6252
40555,5928
40556,6474
40557,5918
40558,6914
40559,5930
40560,6208
40561,5886
40562,5896
40563,5890
40564,6000
40565,5664
40566,5872
40567,5932
40568,7304
40569,5910
40570,5678
40571,6152
40572,5912
40573,5666
40574,6358
40575,5910
40576,6294
40577,5680
40578,5684
40579,5924
40580,1976
40581,6126
40582,7360
40583,5966
40584,5970
40585,6170
40586,6262
40587,5890
40588,2010
40589,6964
40590,6418
40591,7544
40592,6016
40593,5754
40594,5696
40595,6192
40596,6628
40597,5770
40598,6684
40599,5652
40600,5698
40601,6276
40602,5934
40603,5694
40604,5700
40605,7654
40606,5824
40607,6138
40608,5894
40609,5948
40610,5640
40611,5928
40612,5954
40613,5920
40614,5862
40615,5964
40616,5652
40617,5932
40618,5690
40619,5936
40620,6132
40621,5884
40622,6744
40623,5944
40624,5906
40625,5902
40626,5904
40627,6688
40628,5910
40629,5926
40630,7490
40631,5668
40632,6044
40633,7318
40634,5658
40635,7686
40636,5928
40637,6224
40638,6508
40639,5914
40640,5904
40641,5898
40642,6270
40643,5904
40644,6840
40645,7866
40646,5890
40647,6380
40648,5918
40649,6552
40650,5698
40651,2018
40652,5852
40653,5694
40654,5662
40655,5714
40656,10074
40657,1808
40658,5786
40659,5432
40660,5802
40661,5964
40662,5948
40663,5900
40664,5690
40665,5694
40666,5886
40667,5644
40668,6006
40669,5994
40670,5908
40671,2002
40672,6144
40673,6302
40674,5880
40675,6186
40676,5700
40677,5930
40678,5630
40679,6376
40680,5918
40681,30622
40682,5856
40683,5868
40684,5882
40685,7844
40686,5892
40687,1974
40688,5818
40689,6168
40690,5910
40691,5648
40692,6426
40693,5858
40694,5890
40695,5628
40696,5864
40697,5860
40698,5850
40699,5860
40700,5630
40701,5898
40702,5906
40703,6194
40704,5884
40705,5860
40706,5852
40707,5880
40708,5838
40709,5758
40710,5856
40711,5868
40712,5856
40713,5906
40714,5862
40715,5882
40716,7822
40717,5854
40718,5852
40719,6344
40720,5884
40721,5622
40722,7228
40723,5872
40724,8042
40725,5868
40726,5840
40727,10458
40728,5864
40729,5830
40730,6210
40731,5888
40732,5880
40733,5874
40734,5870
40735,6310
40736,5880
40737,5860
40738,5832
40739,5844
40740,7280
40741,5884
40742,6716
40743,5866
40744,5860
40745,5956
40746,5870
40747,5878
40748,5860
40749,5852
40750,5638
40751,6146
40752,5860
40753,6386
40754,2126
40755,5680
40756,10366
40757,1784
40758,10062
40759,1812
40760,11332
40761,1800
40762,6052
40763,10334
40764,1778
40765,5702
40766,10354
40767,1778
40768,5706
40769,6096
40770,5878
40771,5842
40772,5834
40773,6396
40774,5894
40775,5660
40776,5898
40777,5884
40778,2118
40779,5684
40780,5584
40781,5476
40782,10108
40783,1794
40784,5972
40785,6746
40786,5728
40787,5950
40788,7070
40789,5878
40790,5892
40791,5890
40792,5856
40793,5862
40794,5862
40795,7298
40796,5862
40797,6902
40798,1976
40799,6688
40800,5994
40801,5950
40802,6948
40803,5878
40804,5880
40805,6688
40806,5824
40807,6072
40808,5880
40809,6248
40810,5896
40811,7848
40812,5882
40813,5642
40814,5864
40815,5852
40816,5878
40817,5678
40818,6274
40819,5916
40820,5886
40821,6258
40822,5880
40823,6070
40824,5884
40825,7672
40826,5874
40827,6018
40828,5880
40829,1992
40830,7158
40831,5464
40832,5722
40833,10130
40834,1762
40835,11144
40836,1776
40837,5710
40838,10354
40839,1824
40840,5712
40841,6332
40842,6980
40843,6942
40844,5632
40845,5864
40846,5856
40847,6882
40848,5842
40849,5858
40850,5884
40851,5656
40852,6116
40853,5860
40854,6212
40855,5860
40856,5848
40857,6294
40858,5618
40859,6192
40860,5660
40861,6726
40862,5878
40863,5894
40864,6216
40865,5860
40866,2150
40867,5842
40868,5454
40869,5722
40870,6004
40871,6308
40872,6184
40873,5894
40874,5852
40875,5650
40876,6272
40877,5870
40878,5848
40879,6026
40880,5880
40881,6216
40882,5840
40883,5880
40884,5874
40885,5866
40886,6656
40887,5638
40888,5872
40889,5864
40890,6206
40891,5656
40892,5894
40893,6056
40894,5896
40895,6224
40896,5866
40897,5864
40898,5892
40899,5638
40900,5900
40901,5870
40902,5638
40903,5884
40904,5876
40905,7652
40906,5656
40907,5874
40908,5868
40909,5864
40910,6522
40911,5902
40912,7568
40913,5890
40914,7848
40915,5902
40916,5866
40917,5856
40918,5860
40919,5848
40920,5864
40921,5636
40922,5866
40923,5866
40924,5876
40925,6228
40926,5864
40927,6222
40928,5872
40929,6070
40930,5860
40931,6182
40932,5880
40933,5866
40934,5878
40935,6322
40936,5896
40937,6566
40938,5876
40939,5848
40940,5646
40941,5600
40942,5854
40943,5852
40944,5880
40945,5882
40946,5892
40947,6352
40948,5888
40949,5888
40950,5844
40951,5862
40952,5848
40953,5838
40954,5848
40955,7824
40956,5904
40957,5646
40958,6242
40959,5886
40960,5880
40961,5856
40962,5634
40963,6364
40964,5884
40965,6224
40966,5866
40967,5868
40968,5870
40969,6352
40970,5870
40971,5636
40972,5872
40973,5836
40974,5900
40975,7960
40976,5868
40977,5864
40978,5880
40979,5872
40980,6702
40981,5896
40982,5616
40983,5972
40984,5612
40985,5840
40986,2122
40987,9892
40988,1784
40989,5492
40990,9980
40991,1804
40992,10218
40993,1772
40994,6076
40995,10194
40996,1822
40997,5414
40998,10226
40999,1806
41000,5700
41001,10220
41002,1810
41003,5702
41004,8154
41005,5954
41006,6090
41007,7094
41008,7380
41009,7744
41010,5898
41011,5658
41012,5858
41013,6112
41014,5888
41015,5852
41016,5890
41017,6032
41018,5870
41019,5648
41020,7270
41021,5884
41022,5864
41023,6372
41024,5868
41025,5870
41026,5874
41027,5850
41028,6702
41029,5890
41030,5886
41031,5864
41032,5884
41033,5858
41034,7840
41035,5638
41036,5612
41037,5868
41038,6290
41039,5622
41040,5882
41041,5904
41042,6396
41043,5848
41044,5864
41045,6348
41046,5632
41047,6408
41048,5868
41049,6190
41050,5874
41051,6210
41052,5872
41053,5868
41054,5876
41055,5878
41056,2152
41057,7632
41058,6690
41059,5432
41060,6006
41061,6486
41062,5836
41063,5898
41064,6650
41065,5628
41066,6046
41067,2112
41068,5658
41069,10446
41070,1800
41071,10186
41072,1780
41073,5724
41074,6082
41075,6340
41076,5666
41077,5854
41078,5844
41079,6332
41080,5616
41081,7000
41082,5648
41083,5882
41084,5884
41085,5876
41086,6216
41087,5882
41088,6132
41089,5652
41090,5858
41091,5858
41092,5850
41093,5866
41094,2106
41095,5662
41096,6348
41097,6106
41098,5894
41099,5900
41100,6202
41101,5648
41102,6240
41103,5854
41104,5888
41105,2112
41106,6082
41107,5482
41108,10130
41109,1790
41110,10832
41111,1804
41112,5678
41113,5686
41114,6074
41115,7910
41116,5884
41117,5926
41118,7824
41119,5868
41120,5868
41121,5862
41122,5616
41123,6402
41124,5832
41125,6616
41126,5878
41127,7034
41128,5880
41129,6340
41130,5888
41131,5864
41132,6376
41133,5632
41134,6182
41135,5846
41136,6030
41137,5864
41138,5970
41139,6724
41140,5858
41141,7798
41142,6088
41143,5896
41144,5618
41145,6308
41146,5860
41147,5866
41148,6106
41149,5606
41150,5608
41151,6124
41152,5894
41153,5840
41154,2120
41155,5680
41156,5648
41157,6334
41158,6678
41159,5866
41160,5908
41161,7672
41162,5866
41163,5950
41164,5884
41165,7652
41166,5840
41167,5634
41168,5870
41169,5872
41170,5868
41171,5878
41172,7648
41173,5856
41174,5838
41175,5866
41176,5844
41177,5628
41178,5870
41179,7284
41180,5862
41181,5864
41182,5862
41183,5860
41184,5880
41185,5906
41186,5820
41187,5828
41188,6518
41189,5882
41190,5646
41191,5896
41192,5880
41193,6188
41194,5874
41195,5874
41196,5862
41197,5612
41198,5600
41199,5862
41200,5862
41201,5864
41202,5872
41203,6272
41204,5864
41205,6318
41206,5864
41207,6198
41208,5850
41209,5850
41210,5852
41211,5650
41212,6218
41213,5836
41214,5860
41215,5650
41216,6332
41217,5836
41218,6186
41219,5648
41220,5864
41221,5602
41222,5862
41223,5902
41224,6332
41225,5580
41226,5858
41227,5874
41228,5860
41229,5884
41230,5860
41231,5630
41232,6216
41233,5864
41234,5858
41235,5870
41236,5970
41237,5902
41238,6194
41239,5892
41240,5862
41241,5850
41242,7410
41243,5896
41244,5910
41245,5646
41246,7284
41247,5878
41248,5866
41249,5644
41250,6668
41251,5792
41252,6316
41253,5882
41254,5880
41255,2254
41256,5686
41257,10350
41258,1788
41259,10142
41260,1758
41261,11170
41262,1784
41263,5690
41264,6324
41265,6338
41266,5878
41267,5880
41268,6208
41269,2126
41270,5436
41271,9792
41272,1784
41273,5514
41274,5770
41275,6160
41276,7664
41277,5870
41278,5888
41279,6222
41280,5878
41281,6886
41282,5898
41283,5868
41284,5846
41285,6664
41286,5896
41287,6380
41288,5872
41289,6244
41290,5900
41291,5902
41292,2126
41293,6774
41294,6548
41295,5966
41296,6176
41297,7096
41298,5912
41299,5858
41300,5874
41301,5650
41302,5874
41303,5884
41304,6036
41305,5902
41306,6224
41307,5650
41308,5880
41309,6440
41310,5924
41311,5864
41312,2178
41313,5746
41314,5696
41315,6152
41316,5652
41317,6248
41318,5892
41319,7420
41320,5892
41321,5924
41322,5632
41323,5850
41324,5878
41325,5878
41326,5866
41327,6284
41328,5888
41329,6234
41330,5636
41331,5924
41332,6056
41333,5862
41334,5878
41335,5866
41336,5880
41337,6902
41338,5874
41339,5842
41340,5892
41341,7322
41342,5888
41343,5880
41344,5668
41345,5860
41346,8838
41347,5862
41348,6224
41349,5858
41350,5864
41351,6284
41352,5922
41353,6074
41354,5892
41355,5892
41356,6374
41357,5610
41358,5866
41359,5842
41360,5884
41361,5968
41362,5924
41363,5644
41364,7484
41365,5622
41366,5896
41367,5866
41368,6212
41369,5850
41370,5866
41371,5894
41372,5892
41373,7262
41374,5892
41375,7480
41376,5864
41377,5862
41378,5864
41379,5890
41380,5882
41381,7846
41382,5654
41383,5874
41384,5754
41385,6820
41386,5874
41387,6068
41388,5602
41389,5868
41390,6864
41391,5880
41392,6218
41393,5894
41394,5910
41395,5916
41396,5908
41397,7232
41398,5884
41399,5996
41400,5862
41401,5634
41402,5864
41403,5866
41404,6384
41405,5880
41406,6372
41407,5634
41408,5880
41409,7212
41410,5870
41411,5886
41412,5644
41413,5878
41414,5906
41415,6242
41416,5674
41417,5884
41418,5866
41419,5856
41420,5860
41421,6064
41422,5658
41423,5890
41424,6214
41425,5926
41426,5666
41427,6022
41428,5870
41429,5860
41430,6326
41431,5666
41432,5882
41433,6206
41434,5892
41435,5876
41436,6940
41437,5904
41438,1962
41439,7214
41440,5976
41441,5982
41442,5682
41443,5932
41444,5906
41445,6672
41446,5868
41447,5858
41448,5894
41449,5862
41450,5886
41451,5880
41452,6318
41453,5876
41454,5658
41455,6380
41456,5886
41457,5886
41458,5894
41459,7466
41460,5914
41461,5874
41462,5846
41463,5670
41464,5882
41465,5880
41466,7848
41467,5636
41468,5994
41469,5874
41470,6882
41471,5908
41472,6926
41473,5880
41474,5634
41475,5860
41476,5862
41477,5892
41478,5884
41479,5676
41480,5924
41481,7178
41482,5878
41483,5874
41484,6464
41485,5646
41486,7824
41487,5644
41488,5884
41489,5892
41490,5900
41491,6312
41492,5874
41493,5664
41494,5896
41495,7312
41496,5886
41497,5658
41498,6220
41499,5874
41500,6274
41501,5898
41502,5892
41503,5638
41504,5858
41505,6080
41506,5880
41507,5896
41508,5880
41509,5898
41510,6230
41511,5900
41512,5668
41513,5866
41514,5868
41515,5884
41516,5858
41517,6350
41518,5862
41519,6308
41520,5890
41521,5888
41522,6902
41523,5906
41524,6220
41525,1978
41526,5938
41527,6334
41528,6528
41529,5836
41530,5872
41531,5854
41532,5860
41533,5880
41534,5878
41535,5656
41536,5864
41537,6246
41538,5852
41539,5860
41540,5902
41541,5878
41542,6184
41543,5902
41544,5902
41545,5862
41546,5864
41547,5828
41548,2134
41549,9982
41550,1774
41551,10266
41552,1772
41553,10130
41554,1786
41555,5740
41556,6014
41557,5750
41558,5692
41559,6160
41560,6186
41561,5770
41562,5642
41563,5898
41564,6800
41565,5896
41566,5902
41567,5868
41568,5894
41569,5632
41570,5846
41571,5880
41572,5634
41573,5866
41574,5906
41575,5888
41576,6062
41577,5876
41578,5878
41579,7028
41580,5880
41581,5844
41582,5860
41583,5880
41584,5844
41585,7244
41586,5910
41587,5648
41588,5882
41589,5878
41590,5860
41591,5648
41592,5878
41593,5866
41594,5870
41595,5908
41596,6348
41597,5912
41598,6576
41599,5858
41600,5930
41601,5616
41602,5854
41603,5882
41604,5858
41605,5882
41606,5860
41607,5906
41608,1994
41609,5852
41610,5884
41611,5662
41612,5658
41613,5702
41614,9886
41615,1784
41616,9922
41617,1788
41618,5894
41619,6322
41620,5898
41621,5876
41622,5848
41623,5862
41624,5898
41625,5874
41626,6208
41627,5878
41628,5870
41629,5658
41630,5870
41631,7312
41632,5866
41633,5878
41634,5848
41635,6278
41636,5652
41637,6182
41638,5658
41639,6232
41640,5864
41641,5894
41642,5872
41643,5660
41644,5828
41645,5864
41646,5814
41647,5600
41648,39042
41649,5890
41650,6868
41651,7048
41652,3094
41653,10584
41654,5904
41655,5894
41656,5904
41657,5916
41658,6296
41659,5914
41660,5888
41661,5884
41662,2024
41663,6552
41664,5810
41665,5964
41666,5898
41667,6118
41668,6176
41669,7224
41670,5920
41671,5896
41672,5908
41673,7880
41674,5914
41675,5670
41676,6014
41677,5682
41678,5938
41679,5914
41680,5664
41681,6328
41682,1988
41683,6520
41684,6552
41685,6004
41686,9004
41687,8762
41688,5992
41689,5994
41690,6026
41691,7010
41692,6234
41693,6006
41694,5876
41695,7258
41696,5908
41697,5928
41698,5882
41699,2022
41700,6872
41701,10082
41702,1792
41703,11544
41704,1818
41705,5690
41706,5680
41707,5908
41708,7116
41709,6352
41710,5894
41711,7794
41712,5702
41713,6254
41714,5894
41715,5674
41716,5902
41717,7686
41718,5712
41719,2008
41720,6672
41721,6358
41722,5914
41723,5982
41724,5664
41725,5866
41726,5802
41727,6336
41728,5914
41729,5922
41730,5944
41731,5886
41732,6098
41733,5908
41734,5908
41735,5908
41736,5654
41737,5910
41738,7868
41739,5930
41740,5988
41741,6164
41742,5890
41743,5862
41744,2062
41745,6012
41746,5424
41747,6174
41748,7672
41749,5680
41750,5698
41751,6034
41752,6500
41753,1984
41754,5600
41755,5944
41756,5898
41757,5910
41758,2000
41759,6694
41760,7302
41761,6334
41762,5686
41763,5900
41764,5780
41765,5922
41766,5890
41767,5688
41768,5916
41769,7664
41770,5908
41771,6258
41772,5670
41773,5942
41774,6428
41775,5676
41776,5962
41777,6372
41778,2012
41779,8432
41780,5978
41781,5994
41782,6020
41783,5744
41784,7022
41785,5974
41786,5686
41787,6196
41788,6012
41789,6644
41790,5662
41791,5906
41792,7196
41793,5676
41794,5926
41795,2010
41796,7028
41797,5984
41798,6000
41799,6232
41800,5884
41801,6034
41802,6174
41803,6346
41804,5702
41805,5932
41806,6402
41807,5908
41808,5886
41809,6000
41810,6656
41811,5908
41812,1996
41813,6338
41814,5842
41815,5956
41816,5846
41817,5918
41818,5914
41819,6606
41820,7458
41821,5922
41822,5886
41823,6286
41824,5892
41825,5644
41826,5900
41827,7366
41828,5928
41829,7426
41830,5896
41831,5892
41832,5874
41833,1976
41834,6290
41835,6038
41836,7294
41837,6286
41838,6002
41839,6014
41840,5628
41841,5950
41842,5852
41843,5900
41844,2004
41845,5842
41846,6188
41847,5678
41848,1996
41849,7168
41850,5474
41851,5908
41852,6264
41853,7230
41854,5638
41855,5922
41856,7866
41857,5908
41858,5670
41859,6438
41860,5910
41861,5692
41862,5982
41863,5896
41864,5950
41865,5920
41866,5914
41867,2022
41868,5782
41869,6028
41870,6832
41871,5668
41872,6400
41873,5762
41874,5916
41875,5908
41876,6800
41877,5880
41878,6898
41879,5940
41880,2108
41881,7118
41882,5728
41883,6038
41884,6176
41885,5636
41886,5928
41887,5936
41888,5888
41889,5912
41890,5910
41891,5922
41892,6364
41893,5904
41894,5908
41895,6870
41896,5888
41897,6356
41898,6218
41899,5804
41900,5900
41901,5916
41902,5880
41903,5956
41904,5884
41905,5890
41906,5902
41907,5908
41908,5908
41909,5922
41910,5894
41911,5910
41912,5906
41913,7654
41914,6260
41915,5682
41916,5690
41917,7658
41918,5880
41919,5904
41920,5920
41921,5680
41922,7780
41923,5682
41924,5720
41925,7692
41926,5870
41927,2024
41928,5628
41929,9932
41930,1816
41931,5474
41932,5464
41933,5670
41934,6122
41935,7016
41936,5976
41937,7616
41938,5678
41939,6026
41940,6394
41941,5660
41942,2030
41943,6706
41944,5992
41945,5980
41946,5468
41947,6050
41948,6192
41949,5888
41950,1996
41951,6194
41952,6176
41953,2000
41954,5500
41955,5950
41956,5844
41957,5908
41958,5946
41959,5696
41960,5908
41961,5890
41962,5668
41963,7896
41964,5924
41965,6908
41966,5914
41967,6272
41968,5916
41969,5902
41970,6750
41971,5878
41972,5900
41973,2020
41974,6282
41975,6478
41976,7364
41977,6004
41978,5866
41979,6192
41980,6416
41981,5936
41982,2026
41983,6188
41984,6720
41985,6182
41986,6216
41987,5820
41988,1960
41989,10046
41990,7692
41991,7780
41992,7670
41993,6390
41994,1820
41995,5684
41996,10262
41997,1852
41998,6234
41999,6376
42000,6014
42001,6250
42002,5894
42003,5606
42004,5892
42005,7240
42006,2140
42007,9836
42008,4754
42009,9982
42010,1976
42011,6014
42012,7474
42013,5468
42014,5692
42015,9924
42016,6274
42017,6276
42018,1864
42019,5696
42020,10158
42021,6378
42022,1826
42023,5698
42024,9746
42025,6250
42026,1804
42027,10390
42028,1826
42029,10172
42030,6196
42031,1798
42032,10260
42033,1828
42034,5790
42035,6118
42036,6758
42037,5968
42038,6206
42039,5656
42040,7364
42041,7258
42042,5888
42043,5918
42044,2020
42045,6352
42046,6352
42047,6566
42048,5940
42049,7462
42050,5898
42051,5874
42052,30892
42053,5848
42054,6078
42055,5900
42056,6096
42057,5652
42058,6240
42059,5894
42060,1952
42061,32042
42062,1812
42063,5990
42064,7638
42065,5870
42066,7234
42067,5624
42068,6220
42069,5844
42070,5880
42071,5844
42072,6350
42073,5864
42074,5866
42075,7738
42076,5864
42077,5880
42078,6358
42079,5832
42080,6220
42081,5668
42082,5872
42083,6324
42084,5846
42085,5862
42086,5880
42087,5860
42088,5862
42089,5880
42090,5614
42091,6872
42092,5860
42093,6194
42094,5884
42095,5906
42096,6094
42097,5898
42098,5622
42099,5878
42100,5856
42101,5878
42102,5638
42103,5884
42104,5834
42105,5864
42106,6186
42107,5864
42108,5980
42109,5634
42110,5884
42111,5832
42112,5848
42113,5852
42114,5836
42115,6204
42116,2098
42117,10158
42118,1792
42119,5502
42120,5708
42121,12054
42122,1794
42123,5688
42124,10014
42125,1770
42126,10252
42127,1796
42128,5686
42129,10218
42130,1804
42131,5492
42132,10198
42133,1774
42134,5700
42135,10102
42136,1804
42137,10110
42138,1792
42139,5710
42140,10382
42141,1840
42142,5722
42143,13118
42144,1814
42145,10200
42146,1776
42147,10000
42148,1788
42149,5470
42150,5824
42151,6852
42152,6742
42153,7376
42154,5710
42155,5948
42156,5600
42157,5874
42158,6228
42159,5892
42160,7428
42161,5880
42162,5918
42163,6272
42164,5880
42165,5880
42166,5646
42167,5862
42168,6242
42169,5902
42170,5914
42171,5908
42172,5670
42173,5860
42174,5856
42175,6292
42176,5642
42177,6930
42178,5892
42179,6908
42180,5866
42181,5664
42182,5628
42183,6432
42184,5638
42185,1978
42186,5566
42187,6158
42188,6044
42189,6266
42190,5884
42191,5860
42192,6934
42193,5878
42194,5888
42195,5862
42196,5646
42197,6266
42198,5862
42199,5668
42200,7440
42201,5898
42202,5900
42203,5870
42204,5874
42205,6686
42206,5874
42207,5842
42208,5864
42209,5882
42210,5868
42211,5862
42212,5906
42213,7974
42214,5676
42215,5618
42216,5898
42217,5876
42218,5624
42219,7506
42220,5890
42221,5864
42222,6216
42223,5878
42224,5902
42225,1952
42226,5570
42227,6168
42228,6222
42229,7256
42230,5854
42231,6352
42232,5654
42233,5890
42234,5660
42235,5888
42236,5898
42237,5888
42238,8536
42239,5858
42240,2094
42241,7016
42242,5710
42243,6184
42244,6624
42245,5696
42246,5892
42247,5922
42248,5658
42249,6274
42250,5640
42251,5618
42252,5866
42253,5840
42254,5880
42255,5886
42256,6246
42257,5908
42258,5898
42259,5880
42260,6276
42261,5874
42262,7608
42263,5864
42264,5872
42265,6234
42266,5642
42267,6748
42268,5894
42269,5892
42270,5668
42271,6220
42272,5912
42273,5852
42274,5854
42275,5906
42276,5872
42277,1958
42278,5590
42279,5480
42280,10242
42281,1798
42282,6056
42283,11148
42284,1796
42285,5722
42286,11376
42287,1774
42288,9924
42289,1794
42290,5876
42291,6330
42292,5898
42293,5862
42294,2308
42295,5448
42296,5664
42297,12412
42298,1812
42299,5498
42300,5680
42301,5702
42302,5716
42303,5710
42304,5452
42305,10012
42306,1780
42307,5694
42308,9884
42309,1782
42310,10148
42311,1802
42312,5692
42313,7548
42314,7076
42315,5952
42316,7108
42317,6208
42318,5870
42319,6886
42320,5872
42321,5884
42322,7686
42323,5870
42324,6214
42325,5878
42326,6036
42327,5836
42328,5874
42329,6120
42330,5858
42331,5896
42332,6222
42333,5670
42334,5884
42335,5870
42336,5874
42337,5640
42338,5874
42339,5884
42340,6240
42341,5896
42342,5914
42343,5874
42344,5866
42345,6226
42346,5874
42347,5880
42348,5862
42349,5882
42350,5886
42351,5870
42352,7232
42353,5924
42354,6650
42355,5858
42356,6366
42357,5902
42358,7780
42359,5902
42360,2062
42361,6988
42362,5684
42363,6160
42364,6176
42365,5928
42366,5884
42367,5626
42368,5860
42369,5858
42370,9058
42371,5872
42372,5904
42373,5886
42374,6730
42375,5862
42376,5858
42377,6372
42378,5624
42379,5892
42380,5670
42381,5880
42382,6420
42383,5648
42384,5884
42385,5894
42386,5874
42387,6378
42388,5880
42389,5864
42390,7272
42391,5900
42392,2008
42393,5962
42394,5718
42395,6204
42396,5864
42397,6348
42398,5878
42399,6246
42400,5648
42401,5858
42402,5870
42403,7874
42404,5658
42405,5872
42406,5884
42407,7606
42408,5894
42409,5848
42410,5902
42411,5850
42412,5862
42413,5894
42414,5652
42415,9452
42416,5902
42417,6004
42418,5858
42419,5878
42420,6230
42421,5662
42422,6298
42423,5876
42424,6396
42425,5902
42426,6850
